Province,District,Sector,Cell,Village,Longitude,Latitude,Area_Ha,BBox_MinLon,BBox_MinLat,BBox_MaxLon,BBox_MaxLat
Amajyaruguru,Musanze,Kimonyi,Buramira,Ruhinga,29.596559047779408,-1.5325809359745994,91.43613497707724,29.588694304512252,-1.5383837405347038,29.602650374810914,-1.5263667313131792
Amajyaruguru,Musanze,Kimonyi,Kivumu,Masoro,29.57894897354475,-1.5067090629797586,120.88676603429676,29.571022726933382,-1.513635651549565,29.587446904053675,-1.499522342586718
Amajyaruguru,Musanze,Kimonyi,Kivumu,Muregeya,29.588724603816548,-1.5014222058804874,92.18581450126315,29.584496238334427,-1.5095144684143604,29.59421990157629,-1.4959010062496847
Amajyaruguru,Musanze,Kimonyi,Kivumu,Musezero,29.595458407078596,-1.506627680269351,156.7951746292364,29.587349629511387,-1.513829489502105,29.603924489332076,-1.4993822763313993
Amajyaruguru,Musanze,Kimonyi,Kivumu,Ndorahe,29.578655781429013,-1.4990070619555091,148.3950444309208,29.567812660226366,-1.5063393283899726,29.58649895474678,-1.4921906134649396
Amajyaruguru,Musanze,Kimonyi,Kivumu,Nyamugari,29.600157963052336,-1.5011998686376438,58.981608992934355,29.592636802672978,-1.5073430751927557,29.608019567283982,-1.4960378598170123
Amajyaruguru,Musanze,Kimonyi,Mbizi,Buhuma,29.582283496681555,-1.5599569566952283,78.469679947519,29.57755919557841,-1.5649843364740463,29.588490211558508,-1.5537730606090747
Amajyaruguru,Musanze,Kimonyi,Mbizi,Bushubi,29.58524130216728,-1.5670483678522997,63.38814842020044,29.578970633578518,-1.5707982941241598,29.591185293385326,-1.5630033178458878
Amajyaruguru,Musanze,Kimonyi,Mbizi,Gatumo,29.581563470463536,-1.5347537617263214,138.47021609286577,29.576943127826457,-1.543912425835707,29.5875975778988,-1.5229107304054936
Amajyaruguru,Musanze,Kimonyi,Mbizi,Rugondo,29.586888848695178,-1.5500420565652637,176.6386931146698,29.57982322169611,-1.560649412432493,29.592850412304465,-1.5375865871143193
Amajyaruguru,Musanze,Kinigi,Bisoke,Bunyenyeri,29.505320712551285,-1.454669570048023,250.6400364035692,29.48585580675639,-1.459494946855668,29.521099795440566,-1.44710862721046
Amajyaruguru,Musanze,Kinigi,Bisoke,Kamata,29.53443753382385,-1.4614623142630117,109.81735008048929,29.529183137886502,-1.4680221122514867,29.540241944900895,-1.4554673482538347
Amajyaruguru,Musanze,Kinigi,Bisoke,Karambi,29.51921602348885,-1.465523672250916,70.33811113146635,29.513411270585948,-1.4689615970929246,29.5248038632221,-1.4609259384965467
Amajyaruguru,Musanze,Kinigi,Bisoke,Kazi,29.497651695204247,-1.46862832500628,808.3504095693748,29.475691542885084,-1.481893655422707,29.517605527859065,-1.457288139076857
Amajyaruguru,Musanze,Kinigi,Bisoke,Kumazi,29.518087233510034,-1.458956500827857,110.9576985142705,29.510597932829146,-1.4645811316178046,29.525696504302218,-1.4532465954318072
Amajyaruguru,Musanze,Kinigi,Bisoke,Shonero,29.527126774900808,-1.4649068878168674,97.32244835897298,29.52211259585075,-1.4725276264591087,29.53184770157324,-1.4581606423246092
Amajyaruguru,Musanze,Kinigi,Bisoke,Susa,29.522532330116523,-1.4724070287029014,94.96469774255321,29.515608535237472,-1.4772951627818547,29.529761060462945,-1.4678196925689373
Amajyaruguru,Musanze,Kinigi,Kaguhu,Impano,29.527180037870494,-1.4549987597042475,58.72716056499567,29.522648562672842,-1.4595341709319645,29.531635988516257,-1.4502835308530808
Amajyaruguru,Musanze,Kinigi,Kaguhu,Kabeza,29.539365714895375,-1.4415498376123477,86.1191270169584,29.532913916014728,-1.446734076132719,29.54535555049738,-1.4363120862028043
Amajyaruguru,Musanze,Kinigi,Kaguhu,Kaniga,29.535404176564022,-1.4528650503626015,104.65516115924248,29.528906574213824,-1.4589052260008013,29.54187463633775,-1.446599012083244
Amajyaruguru,Musanze,Kinigi,Kaguhu,Musingi,29.54874741909365,-1.4373294553272997,97.65914833859884,29.54232858981022,-1.4428933933618477,29.554999106169195,-1.4315768573019634
Amajyaruguru,Musanze,Kinigi,Kaguhu,Myase,29.504051824961483,-1.4458244956292403,340.47565027584346,29.48952745395139,-1.4536122058488912,29.51612543160862,-1.4336314185078098
Amajyaruguru,Musanze,Kinigi,Kaguhu,Nyarusizi,29.516805895650272,-1.4390734990299212,191.65085028450665,29.507492775183803,-1.448090196057009,29.52503656534741,-1.4307131772867698
Amajyaruguru,Musanze,Kinigi,Kaguhu,Nyundo,29.531406201719953,-1.4452967234670209,72.40467283200074,29.526631108983054,-1.4502649342103724,29.536669483928716,-1.4404584214228309
Amajyaruguru,Musanze,Kinigi,Kaguhu,Rugeshi,29.54212836067766,-1.4488532370950336,82.581179260201,29.53693079075258,-1.4551134175337945,29.547260990102536,-1.4433310104249284
Amajyaruguru,Musanze,Kinigi,Kaguhu,Ruginga,29.523673289547723,-1.4486662798165626,79.73053763411328,29.518177738955387,-1.4540697352136793,29.52893327709911,-1.4432470828056068
Amajyaruguru,Musanze,Kinigi,Kaguhu,Rurembo,29.551044872917902,-1.4443287183737594,102.17817599097522,29.544356099724094,-1.4500163872624983,29.55789636714104,-1.438615808774014
Amajyaruguru,Musanze,Kinigi,Kampanga,Kamakara,29.553717491001365,-1.4524330747845786,181.13347539701638,29.543530215473307,-1.4577140929271057,29.56578134352665,-1.4452755556180725
Amajyaruguru,Musanze,Kinigi,Kampanga,Muhe,29.585033125255784,-1.445390259051484,42.00152309069393,29.580176107240124,-1.4500349935145587,29.589468708059847,-1.4412888447811587
Amajyaruguru,Musanze,Kinigi,Kampanga,Nyarubande,29.55398894606341,-1.4584441754502013,128.49811646440307,29.54100107032037,-1.4616112789435318,29.566315400459068,-1.4529650281328674
Amajyaruguru,Musanze,Kinigi,Kampanga,Nyejoro,29.581438150947616,-1.4477495862492828,35.12997853533149,29.57685159736326,-1.4503989379068114,29.586853732822096,-1.4444466990311882
Amajyaruguru,Musanze,Kinigi,Kampanga,Rubara,29.57536827762583,-1.4489738077452767,28.39925443819051,29.572094669895954,-1.4521445179788623,29.579039325517197,-1.4461865570520023
Amajyaruguru,Musanze,Kinigi,Kampanga,Rugi,29.565068054641802,-1.438439002996786,388.9784633205934,29.551790948319667,-1.449631346828244,29.581087819255593,-1.4270917268460586
Amajyaruguru,Musanze,Kinigi,Kampanga,Rutindo,29.565789555035106,-1.449513505300965,147.88615283958976,29.558171025208996,-1.457135332076804,29.57410501410865,-1.4423517116827764
Amajyaruguru,Musanze,Kinigi,Nyabigoma,Cyabirego,29.550793831325638,-1.4156979900238231,149.71648548570514,29.540730239315423,-1.4289292200486416,29.55855440729465,-1.401927717028759
Amajyaruguru,Musanze,Kinigi,Nyabigoma,Gahura,29.52785615146988,-1.4387826798073942,82.78366988527355,29.52221559830785,-1.444027664845536,29.533617727728323,-1.4335016052103458
